date,home_team,away_team,home_score,away_score,tournament,neutral,home_elo,away_elo,home_form_goals_scored,home_form_goals_conceded,home_form_win_rate,away_form_goals_scored,away_form_goals_conceded,away_form_win_rate,h2h_win_rate,h2h_goals_diff,home_fifa_rank,home_fifa_points,away_fifa_rank,away_fifa_points,fifa_rank_diff,fifa_points_diff,home_squad_rating_avg,home_squad_stamina_avg,home_squad_injury_risk_avg,home_squad_goals_total,home_squad_assists_total,home_squad_def_rating,home_squad_fwd_rating,home_squad_gk_rating,home_squad_mid_rating,away_squad_rating_avg,away_squad_stamina_avg,away_squad_injury_risk_avg,away_squad_goals_total,away_squad_assists_total,away_squad_def_rating,away_squad_fwd_rating,away_squad_gk_rating,away_squad_mid_rating,squad_rating_diff,squad_fwd_diff,squad_def_diff,squad_mid_diff,outcome
2022-04-12,Portugal,Iran,0,0,AFC Asian Cup,0,1546.1163643126129,1454.869039649954,1.0,0.8,0.5,0.4,0.6,0.5,0.5,0.0,7,1746,17,1604,-10,142,86.43478260869566,82.21739130434783,21.956521739130434,100,3.0869565217391304,86.375,85.0,86.0,87.375,78.52173913043478,80.91304347826087,25.956521739130434,104,3.8260869565217392,79.0,79.75,77.33333333333333,77.875,7.9130434782608745,5.25,7.375,9.5,0
2022-04-12,Canada,Iran,0,0,UEFA Euro,0,1434.3729963133305,1456.2862689411304,0.0,0.0,0.5,0.4,0.6,0.5,0.5,0.0,42,1497,17,1604,25,-107,77.0,78.95652173913044,21.608695652173914,83,3.0,77.625,77.75,75.33333333333333,76.625,78.52173913043478,80.91304347826087,25.956521739130434,104,3.8260869565217392,79.0,79.75,77.33333333333333,77.875,-1.5217391304347814,-2.0,-1.375,-1.25,0
2022-04-12,Denmark,Colombia,0,1,Friendly,0,1490.5329022348863,1458.8828661479406,1.6,1.0,0.6,1.0,1.0,0.5,1.0,1.0,23,1596,15,1688,8,-92,81.73913043478261,82.6086956521739,22.52173913043478,83,3.6956521739130435,81.125,81.25,78.66666666666667,83.75,83.78260869565217,80.0,26.304347826086957,77,3.782608695652174,84.0,82.0,83.33333333333333,84.625,-2.0434782608695627,-0.75,-2.875,-0.875,-1
2022-04-12,Egypt,Brazil,0,3,Nations League,0,1456.558798944109,1705.6485537860387,0.6,0.2,0.7,2.0,1.4,0.7,0.0,-3.0,28,1513,4,1785,24,-272,78.6086956521739,80.0,24.130434782608695,69,3.1739130434782608,78.0,78.25,79.0,79.25,90.69565217391305,80.73913043478261,21.565217391304348,96,4.130434782608695,90.75,90.5,92.0,90.25,-12.08695652173914,-12.25,-12.75,-11.0,-1
2022-04-12,Senegal,Qatar,2,1,Africa Cup of Nations,0,1502.9462799255482,1472.3426344895456,1.8,1.0,0.7,1.4,1.6,0.4,0.0,-1.0,16,1631,37,1492,-21,139,82.0,81.73913043478261,26.956521739130434,85,3.0,82.875,82.0,80.66666666666667,81.625,74.82608695652173,81.0,24.73913043478261,83,2.4782608695652173,74.25,74.75,77.0,74.625,7.173913043478265,7.25,8.625,7.0,1
2022-04-12,Ghana,Senegal,0,0,AFC Asian Cup,1,1430.0378951779364,1507.9062803982456,0.8,1.6,0.4,2.2,0.6,0.9,0.5,0.0,46,1406,16,1631,30,-225,75.47826086956522,84.3913043478261,24.652173913043477,80,3.130434782608696,74.25,76.5,76.66666666666667,75.75,82.0,81.73913043478261,26.956521739130434,85,3.0,82.875,82.0,80.66666666666667,81.625,-6.521739130434781,-5.5,-8.625,-5.875,0
2022-04-12,Brazil,Portugal,1,0,Nations League,0,1691.2351209719639,1560.5297971266878,2.0,0.6,0.9,1.0,0.8,0.5,0.5,0.0,4,1785,7,1746,-3,39,90.69565217391305,80.73913043478261,21.565217391304348,96,4.130434782608695,90.75,90.5,92.0,90.25,86.43478260869566,82.21739130434783,21.956521739130434,100,3.0869565217391304,86.375,85.0,86.0,87.375,4.260869565217391,5.5,4.375,2.875,1
2022-04-12,Morocco,Senegal,1,0,Friendly,0,1514.2701629214353,1523.2958635855452,0.8,0.6,0.6,1.6,0.2,0.8,1.0,3.0,11,1688,16,1631,-5,57,83.6086956521739,80.08695652173913,23.82608695652174,76,2.1739130434782608,82.0,85.0,82.0,85.125,82.0,81.73913043478261,26.956521739130434,85,3.0,82.875,82.0,80.66666666666667,81.625,1.6086956521739069,3.0,-0.875,3.5,1
2022-04-12,Croatia,Poland,3,0,UEFA Euro,0,1448.0808648130492,1478.663553527858,0.6,0.6,0.4,1.4,0.6,0.7,0.8333333333333334,0.6666666666666666,9,1707,31,1539,-22,168,83.1304347826087,83.73913043478261,24.0,71,3.260869565217391,83.5,81.5,81.33333333333333,84.25,80.30434782608695,83.3913043478261,22.391304347826086,101,2.4782608695652173,79.625,82.0,82.33333333333333,79.375,2.826086956521749,-0.5,3.875,4.875,1
2022-04-12,Netherlands,Austria,0,3,Africa Cup of Nations,1,1436.1094918040694,1661.1385293769508,0.0,0.4,0.3,1.0,0.8,0.5,0.6666666666666666,1.3333333333333333,10,1741,27,1581,-17,160,85.65217391304348,80.30434782608695,27.52173913043478,84,3.217391304347826,85.875,86.5,87.0,84.5,80.04347826086956,82.08695652173913,24.08695652173913,51,3.1739130434782608,78.75,82.75,79.0,80.375,5.608695652173921,3.75,7.125,4.125,-1
2022-05-01,Qatar,Saudi Arabia,0,4,Nations League,0,1451.8194229674723,1469.8391918061752,1.2,1.4,0.4,1.0,1.0,0.6,1.0,1.0,37,1492,39,1436,-2,56,74.82608695652173,81.0,24.73913043478261,83,2.4782608695652173,74.25,74.75,77.0,74.625,75.73913043478261,81.1304347826087,26.91304347826087,68,3.0869565217391304,76.75,76.5,75.0,74.625,-0.9130434782608745,-1.75,-2.5,0.0,-1
2022-05-01,Colombia,Iraq,0,0,UEFA Euro,0,1475.2455407437778,1437.331324920943,1.2,1.0,0.6,0.6,2.0,0.2,0.0,-1.0,15,1688,47,1403,-32,285,83.78260869565217,80.0,26.304347826086957,77,3.782608695652174,84.0,82.0,83.33333333333333,84.625,73.56521739130434,82.21739130434783,30.130434782608695,85,2.5217391304347827,72.75,75.0,73.66666666666667,73.625,10.217391304347828,7.0,11.25,11.0,0
2022-05-01,Nigeria,Switzerland,3,3,Africa Cup of Nations,0,1486.6660027777523,1496.157891455201,0.6,0.6,0.5,1.2,2.0,0.3,1.0,3.0,36,1520,20,1630,16,-110,79.82608695652173,80.47826086956522,22.82608695652174,81,2.6956521739130435,78.375,81.0,81.66666666666667,80.0,81.52173913043478,79.78260869565217,24.52173913043478,83,3.869565217391304,82.0,82.75,82.0,80.25,-1.6956521739130466,-1.75,-3.625,-0.25,0
2022-05-01,Germany,Belgium,3,0,AFC Asian Cup,1,1619.7345880349337,1622.8016184140242,1.4,0.6,0.7,0.8,0.6,0.6,0.375,-0.5,12,1705,5,1773,7,-68,84.73913043478261,78.95652173913044,24.695652173913043,75,3.130434782608696,84.625,84.5,85.66666666666667,84.625,83.95652173913044,79.08695652173913,24.956521739130434,82,3.217391304347826,84.0,86.25,84.66666666666667,82.5,0.7826086956521721,-1.75,0.625,2.125,1
2022-05-01,South Africa,Panama,0,1,Friendly,1,1407.023646407969,1385.9159089345076,0.6,2.0,0.2,0.4,1.8,0.1,0.5,0.0,44,1407,34,1457,10,-50,74.21739130434783,81.91304347826087,21.695652173913043,102,2.6956521739130435,74.25,74.75,74.66666666666667,73.75,75.65217391304348,80.95652173913044,21.47826086956522,55,2.739130434782609,73.75,78.75,76.33333333333333,75.75,-1.4347826086956559,-4.0,0.5,-2.0,-1
2022-05-01,USA,Australia,0,0,AFC Asian Cup,0,1519.8471127790294,1505.7494876757469,0.4,1.4,0.2,1.0,1.2,0.3,0.75,1.5,14,1641,24,1583,-10,58,82.04347826086956,82.17391304347827,23.347826086956523,61,2.739130434782609,80.875,82.25,84.66666666666667,82.125,77.95652173913044,81.95652173913044,27.434782608695652,63,3.608695652173913,77.0,77.5,77.66666666666667,79.25,4.0869565217391255,4.75,3.875,2.875,0
2022-05-01,Nigeria,Japan,0,2,Nations League,1,1441.8252403895417,1476.3607689630824,0.6,1.2,0.4,0.4,1.6,0.3,0.5,0.0,36,1520,19,1639,17,-119,79.82608695652173,80.47826086956522,22.82608695652174,81,2.6956521739130435,78.375,81.0,81.66666666666667,80.0,82.21739130434783,81.47826086956522,22.782608695652176,79,3.8260869565217392,81.0,83.5,84.33333333333333,82.0,-2.391304347826093,-2.5,-2.625,-2.0,-1
2022-05-01,Netherlands,Peru,2,0,AFC Asian Cup,0,1424.0755709725372,1450.6020489354878,0.0,1.0,0.2,0.6,0.8,0.5,0.5,0.0,10,1741,33,1479,-23,262,85.65217391304348,80.30434782608695,27.52173913043478,84,3.217391304347826,85.875,86.5,87.0,84.5,75.8695652173913,79.26086956521739,26.347826086956523,81,2.4782608695652173,75.75,76.25,75.66666666666667,75.875,9.782608695652186,10.25,10.125,8.625,1
2022-05-01,Canada,South Africa,2,0,Africa Cup of Nations,0,1412.7579679006649,1391.1134716459667,0.0,0.0,0.5,0.6,2.0,0.2,0.75,0.5,42,1497,44,1407,-2,90,77.0,78.95652173913044,21.608695652173914,83,3.0,77.625,77.75,75.33333333333333,76.625,74.21739130434783,81.91304347826087,21.695652173913043,102,2.6956521739130435,74.25,74.75,74.66666666666667,73.75,2.782608695652172,3.0,3.375,2.875,1
2022-05-01,Nigeria,South Africa,2,4,Africa Cup of Nations,1,1487.2805465557497,1361.568340241761,0.6,1.6,0.3,0.6,2.0,0.2,1.0,3.0,36,1520,44,1407,-8,113,79.82608695652173,80.47826086956522,22.82608695652174,81,2.6956521739130435,78.375,81.0,81.66666666666667,80.0,74.21739130434783,81.91304347826087,21.695652173913043,102,2.6956521739130435,74.25,74.75,74.66666666666667,73.75,5.608695652173907,6.25,4.125,6.25,-1
2022-05-01,Tunisia,Egypt,0,2,Africa Cup of Nations,1,1563.5851214589134,1458.6643326293774,1.0,0.0,0.9,0.6,0.8,0.6,0.5,0.0,41,1470,28,1513,13,-43,76.1304347826087,81.6086956521739,26.304347826086957,74,3.0,74.5,78.25,77.0,76.375,78.6086956521739,80.0,24.130434782608695,69,3.1739130434782608,78.0,78.25,79.0,79.25,-2.4782608695652044,0.0,-3.5,-2.875,-1
2022-05-01,New Zealand,Austria,0,0,Friendly,1,1351.0272976339036,1614.6117314259768,0.2,0.8,0.3,1.2,0.8,0.5,0.5,0.0,48,1221,27,1581,21,-360,69.95652173913044,79.73913043478261,26.347826086956523,76,2.782608695652174,68.625,71.25,69.33333333333333,70.875,80.04347826086956,82.08695652173913,24.08695652173913,51,3.1739130434782608,78.75,82.75,79.0,80.375,-10.086956521739125,-11.5,-10.125,-9.5,0
2022-05-01,Portugal,Italy,3,1,Copa America,1,1534.485686519186,1503.9762195751732,1.0,1.0,0.4,1.2,1.6,0.5,0.25,-1.0,7,1746,8,1732,-1,14,86.43478260869566,82.21739130434783,21.956521739130434,100,3.0869565217391304,86.375,85.0,86.0,87.375,84.56521739130434,78.3913043478261,26.304347826086957,82,2.5217391304347827,85.625,83.0,82.33333333333333,85.125,1.8695652173913118,2.0,0.75,2.25,1
2022-05-01,Brazil,Argentina,2,0,World Cup Qualification,1,1712.0282401988472,1665.2437336207986,1.8,0.4,0.9,1.8,1.0,0.7,0.5,0.0,4,1785,1,1875,3,-90,90.69565217391305,80.73913043478261,21.565217391304348,96,4.130434782608695,90.75,90.5,92.0,90.25,91.17391304347827,79.6086956521739,25.391304347826086,108,3.869565217391304,91.625,89.5,90.33333333333333,91.875,-0.4782608695652186,1.0,-0.875,-1.625,1
2022-05-01,Poland,Netherlands,2,1,Africa Cup of Nations,0,1435.8315304040927,1419.1825686813502,1.0,1.2,0.5,0.4,0.8,0.4,0.5,0.0,31,1539,10,1741,21,-202,80.30434782608695,83.3913043478261,22.391304347826086,101,2.4782608695652173,79.625,82.0,82.33333333333333,79.375,85.65217391304348,80.30434782608695,27.52173913043478,84,3.217391304347826,85.875,86.5,87.0,84.5,-5.34782608695653,-4.5,-6.25,-5.125,1
2022-05-01,Canada,Peru,1,2,AFC Asian Cup,0,1435.790225604507,1427.5697912316457,0.4,0.0,0.6,0.4,1.0,0.4,0.5,0.0,42,1497,33,1479,9,18,77.0,78.95652173913044,21.608695652173914,83,3.0,77.625,77.75,75.33333333333333,76.625,75.8695652173913,79.26086956521739,26.347826086956523,81,2.4782608695652173,75.75,76.25,75.66666666666667,75.875,1.1304347826087024,1.5,1.875,0.75,-1
2022-05-01,Wales,Switzerland,0,0,Copa America,0,1475.1320967062934,1447.7498878411307,1.6,0.8,0.6,1.6,2.2,0.4,0.5,0.0,26,1513,20,1630,6,-117,76.91304347826087,82.26086956521739,26.608695652173914,75,3.739130434782609,78.25,77.25,74.66666666666667,76.25,81.52173913043478,79.78260869565217,24.52173913043478,83,3.869565217391304,82.0,82.75,82.0,80.25,-4.608695652173907,-5.5,-3.75,-4.0,0
2022-05-01,Switzerland,France,2,0,Copa America,0,1449.5195029177307,1589.2777763298452,1.2,1.8,0.4,1.6,0.8,0.6,0.5,0.0,20,1630,2,1859,18,-229,81.52173913043478,79.78260869565217,24.52173913043478,83,3.869565217391304,82.0,82.75,82.0,80.25,89.6086956521739,80.26086956521739,23.956521739130434,115,4.304347826086956,89.625,91.5,88.0,89.25,-8.086956521739125,-8.75,-7.625,-9.0,1
2022-05-01,Ghana,Belgium,0,3,Nations League,0,1445.7438359463988,1599.827564981909,0.8,1.6,0.4,0.8,0.8,0.6,1.0,2.0,46,1406,5,1773,41,-367,75.47826086956522,84.3913043478261,24.652173913043477,80,3.130434782608696,74.25,76.5,76.66666666666667,75.75,83.95652173913044,79.08695652173913,24.956521739130434,82,3.217391304347826,84.0,86.25,84.66666666666667,82.5,-8.478260869565219,-9.75,-9.75,-6.75,-1
2022-05-01,Egypt,Uzbekistan,3,4,Friendly,1,1477.2261924827171,1393.1197621434171,0.8,0.8,0.6,0.8,1.6,0.3,0.6666666666666666,0.3333333333333333,28,1513,45,1391,-17,122,78.6086956521739,80.0,24.130434782608695,69,3.1739130434782608,78.0,78.25,79.0,79.25,74.6086956521739,82.65217391304348,26.565217391304348,78,3.4782608695652173,75.125,75.0,73.33333333333333,74.375,4.0,3.25,2.875,4.875,-1
2022-05-01,Ghana,Jamaica,1,1,Nations League,1,1445.6826890875184,1446.6268956217068,0.2,1.8,0.2,0.8,0.8,0.6,0.25,-1.0,46,1406,40,1417,6,-11,75.47826086956522,84.3913043478261,24.652173913043477,80,3.130434782608696,74.25,76.5,76.66666666666667,75.75,75.26086956521739,81.47826086956522,24.782608695652176,87,3.5652173913043477,75.875,73.75,75.0,75.5,0.21739130434782794,2.75,-1.625,0.25,0
2022-05-01,New Zealand,Turkey,4,3,World Cup Qualification,1,1321.083808530745,1440.5150331021086,0.2,0.6,0.4,1.0,1.4,0.4,1.0,1.0,48,1221,21,1546,27,-325,69.95652173913044,79.73913043478261,26.347826086956523,76,2.782608695652174,68.625,71.25,69.33333333333333,70.875,79.56521739130434,80.56521739130434,27.782608695652176,96,2.0,80.375,78.75,79.0,79.375,-9.608695652173907,-7.5,-11.75,-8.5,1
2022-05-01,Saudi Arabia,Cameroon,2,0,AFC Asian Cup,1,1432.40802296721,1470.4547598771405,1.8,0.6,0.8,1.0,1.0,0.6,0.5,0.0,39,1436,35,1451,4,-15,75.73913043478261,81.1304347826087,26.91304347826087,68,3.0869565217391304,76.75,76.5,75.0,74.625,76.6086956521739,81.69565217391305,26.130434782608695,72,3.0869565217391304,76.625,75.25,78.33333333333333,76.625,-0.8695652173912976,1.25,0.125,-2.0,1
2022-05-01,Netherlands,Poland,1,0,Nations League,1,1397.7599343480313,1457.2541647374117,0.6,1.2,0.3,1.2,1.4,0.5,0.0,-1.0,10,1741,31,1539,-21,202,85.65217391304348,80.30434782608695,27.52173913043478,84,3.217391304347826,85.875,86.5,87.0,84.5,80.30434782608695,83.3913043478261,22.391304347826086,101,2.4782608695652173,79.625,82.0,82.33333333333333,79.375,5.34782608695653,4.5,6.25,5.125,1
2022-05-13,Uzbekistan,Tunisia,0,0,Copa America,1,1398.5275758391085,1519.9420075726907,1.6,2.2,0.4,0.8,0.4,0.7,1.0,2.0,45,1420,35,1484,10,-64,74.6086956521739,82.65217391304348,26.565217391304348,78,3.4782608695652173,75.125,75.0,73.33333333333333,74.375,76.1304347826087,81.6086956521739,26.304347826086957,74,3.0,74.5,78.25,77.0,76.375,-1.5217391304347956,-3.25,0.625,-2.0,0
2022-05-13,Wales,Austria,3,1,World Cup Qualification,0,1433.4435473883088,1605.0074531732796,1.6,0.4,0.7,1.2,0.8,0.5,0.5,0.0,29,1528,28,1557,1,-29,76.91304347826087,82.26086956521739,26.608695652173914,75,3.739130434782609,78.25,77.25,74.66666666666667,76.25,80.04347826086956,82.08695652173913,24.08695652173913,51,3.1739130434782608,78.75,82.75,79.0,80.375,-3.1304347826086882,-5.5,-0.5,-4.125,1
2022-05-13,Turkey,South Africa,1,0,Nations League,1,1410.5715439989501,1394.5076688396443,1.2,1.8,0.3,1.4,2.0,0.4,0.0,-3.0,25,1565,42,1417,-17,148,79.56521739130434,80.56521739130434,27.782608695652176,96,2.0,80.375,78.75,79.0,79.375,74.21739130434783,81.91304347826087,21.695652173913043,102,2.6956521739130435,74.25,74.75,74.66666666666667,73.75,5.347826086956516,4.0,6.125,5.625,1
2022-05-13,Denmark,Nigeria,1,1,Copa America,1,1453.676308214221,1411.4190266614924,1.2,1.2,0.4,1.0,2.4,0.2,0.5,0.0,22,1596,38,1525,-16,71,81.73913043478261,82.6086956521739,22.52173913043478,83,3.6956521739130435,81.125,81.25,78.66666666666667,83.75,79.82608695652173,80.47826086956522,22.82608695652174,81,2.6956521739130435,78.375,81.0,81.66666666666667,80.0,1.9130434782608745,0.25,2.75,3.75,0
2022-05-13,Panama,Wales,2,0,Africa Cup of Nations,0,1409.1353239383166,1473.3624816296933,0.6,1.2,0.3,1.4,0.6,0.7,0.0,-2.0,37,1460,29,1528,8,-68,75.65217391304348,80.95652173913044,21.47826086956522,55,2.739130434782609,73.75,78.75,76.33333333333333,75.75,76.91304347826087,82.26086956521739,26.608695652173914,75,3.739130434782609,78.25,77.25,74.66666666666667,76.25,-1.2608695652173907,1.5,-4.5,-0.5,1
2022-05-13,Ukraine,Algeria,0,1,UEFA Euro,0,1491.3840125064842,1543.0385274953223,1.8,1.4,0.7,1.6,1.2,0.6,0.0,-3.0,23,1573,36,1481,-13,92,79.95652173913044,81.82608695652173,26.043478260869566,84,3.3043478260869565,79.875,80.5,82.0,79.0,77.91304347826087,80.08695652173913,21.82608695652174,85,3.0869565217391304,77.375,77.25,80.0,78.0,2.0434782608695627,3.25,2.5,1.0,-1
2022-05-13,Cameroon,Spain,0,0,AFC Asian Cup,0,1433.0235910381753,1607.8689952227196,1.0,1.0,0.6,1.6,1.0,0.7,0.0,-3.0,43,1461,5,1817,38,-356,76.6086956521739,81.69565217391305,26.130434782608695,72,3.0869565217391304,76.625,75.25,78.33333333333333,76.625,86.8695652173913,81.56521739130434,26.0,84,3.391304347826087,88.0,85.0,84.33333333333333,87.625,-10.26086956521739,-9.75,-11.375,-11.0,0
2022-05-13,Portugal,Uzbekistan,3,2,World Cup Qualification,1,1565.279581929485,1411.6816219967568,1.4,0.8,0.6,1.6,1.8,0.5,0.5,0.0,10,1748,45,1420,-35,328,86.43478260869566,82.21739130434783,21.956521739130434,100,3.0869565217391304,86.375,85.0,86.0,87.375,74.6086956521739,82.65217391304348,26.565217391304348,78,3.4782608695652173,75.125,75.0,73.33333333333333,74.375,11.826086956521749,10.0,11.25,13.0,1
2022-05-13,Algeria,South Africa,2,3,Copa America,1,1578.0828874469967,1359.4633088879698,1.6,0.8,0.8,1.4,1.4,0.4,0.6666666666666666,1.3333333333333333,36,1481,42,1417,-6,64,77.91304347826087,80.08695652173913,21.82608695652174,85,3.0869565217391304,77.375,77.25,80.0,78.0,74.21739130434783,81.91304347826087,21.695652173913043,102,2.6956521739130435,74.25,74.75,74.66666666666667,73.75,3.6956521739130466,2.5,3.125,4.25,-1
2022-05-13,Chile,Uruguay,0,2,Friendly,0,1603.712222188471,1522.4423458548101,1.4,1.6,0.5,1.0,1.6,0.3,0.5,0.0,31,1483,15,1652,16,-169,77.30434782608695,81.6086956521739,26.652173913043477,75,2.4782608695652173,77.375,75.25,79.33333333333333,77.5,83.56521739130434,79.34782608695652,21.0,66,3.5217391304347827,83.125,82.5,83.0,84.75,-6.260869565217391,-7.25,-5.75,-7.25,-1
2022-05-13,Costa Rica,New Zealand,3,1,World Cup Qualification,1,1548.3025532564411,1360.6315758866008,2.0,0.8,0.8,1.0,1.0,0.6,0.75,2.0,44,1433,48,1205,-4,228,74.73913043478261,80.47826086956522,26.91304347826087,85,2.5652173913043477,74.625,73.5,75.33333333333333,75.25,69.95652173913044,79.73913043478261,26.347826086956523,76,2.782608695652174,68.625,71.25,69.33333333333333,70.875,4.782608695652172,2.25,6.0,4.375,1
2022-05-13,Panama,USA,0,0,UEFA Euro,0,1401.8260836965098,1518.9346483915667,1.0,1.2,0.4,0.4,1.0,0.3,0.0,-1.0,37,1460,12,1635,25,-175,75.65217391304348,80.95652173913044,21.47826086956522,55,2.739130434782609,73.75,78.75,76.33333333333333,75.75,82.04347826086956,82.17391304347827,23.347826086956523,61,2.739130434782609,80.875,82.25,84.66666666666667,82.125,-6.391304347826079,-3.5,-7.125,-6.375,0
2022-05-13,Egypt,Croatia,0,1,UEFA Euro,1,1502.3074465156,1490.9128879368145,1.4,1.6,0.5,0.8,0.6,0.4,0.25,-1.5,30,1501,11,1720,19,-219,78.6086956521739,80.0,24.130434782608695,69,3.1739130434782608,78.0,78.25,79.0,79.25,83.1304347826087,83.73913043478261,24.0,71,3.260869565217391,83.5,81.5,81.33333333333333,84.25,-4.521739130434796,-3.25,-5.5,-5.0,-1
2022-05-13,Costa Rica,Senegal,2,1,World Cup Qualification,1,1525.9641019710652,1523.4694914476215,2.0,1.0,0.8,1.2,0.4,0.6,0.6666666666666666,1.0,44,1433,19,1632,25,-199,74.73913043478261,80.47826086956522,26.91304347826087,85,2.5652173913043477,74.625,73.5,75.33333333333333,75.25,82.0,81.73913043478261,26.956521739130434,85,3.0,82.875,82.0,80.66666666666667,81.625,-7.260869565217391,-8.5,-8.25,-6.375,1
2022-05-13,Argentina,Sweden,2,0,UEFA Euro,1,1636.0111242515027,1459.407163342118,1.8,1.4,0.6,0.4,1.4,0.3,0.75,1.5,2,1857,32,1540,-30,317,91.17391304347827,79.6086956521739,25.391304347826086,108,3.869565217391304,91.625,89.5,90.33333333333333,91.875,78.17391304347827,79.8695652173913,24.043478260869566,71,2.652173913043478,78.0,78.25,80.0,77.625,13.0,11.25,13.625,14.25,1
2022-05-24,Australia,Colombia,0,1,UEFA Euro,1,1447.5451031928599,1462.3318730213216,1.0,0.8,0.4,1.2,1.0,0.6,0.25,-1.0,21,1568,13,1695,8,-127,77.95652173913044,81.95652173913044,27.434782608695652,63,3.608695652173913,77.0,77.5,77.66666666666667,79.25,83.78260869565217,80.0,26.304347826086957,77,3.782608695652174,84.0,82.0,83.33333333333333,84.625,-5.826086956521735,-4.5,-7.0,-5.375,-1
2022-05-24,Costa Rica,Algeria,0,5,Copa America,0,1565.4101094958776,1538.4534032480685,1.6,1.2,0.8,2.0,1.4,0.7,0.8333333333333334,0.6666666666666666,44,1433,36,1481,8,-48,74.73913043478261,80.47826086956522,26.91304347826087,85,2.5652173913043477,74.625,73.5,75.33333333333333,75.25,77.91304347826087,80.08695652173913,21.82608695652174,85,3.0869565217391304,77.375,77.25,80.0,78.0,-3.173913043478265,-3.75,-2.75,-2.75,-1
2022-05-24,Uruguay,South Korea,3,0,Africa Cup of Nations,0,1550.1114648523442,1518.7211491387789,0.8,0.6,0.5,1.4,0.8,0.7,0.75,1.0,15,1652,24,1575,-9,77,83.56521739130434,79.34782608695652,21.0,66,3.5217391304347827,83.125,82.5,83.0,84.75,79.8695652173913,80.21739130434783,20.956521739130434,93,2.9130434782608696,78.125,82.25,80.33333333333333,80.25,3.6956521739130466,0.25,5.0,4.5,1
2022-05-24,Senegal,Uruguay,0,0,Friendly,0,1535.4182692700192,1585.938637303907,1.4,0.8,0.5,1.4,0.4,0.7,0.25,-0.5,19,1632,15,1652,4,-20,82.0,81.73913043478261,26.956521739130434,85,3.0,82.875,82.0,80.66666666666667,81.625,83.56521739130434,79.34782608695652,21.0,66,3.5217391304347827,83.125,82.5,83.0,84.75,-1.5652173913043441,-0.5,-0.25,-3.125,0
2022-05-24,Saudi Arabia,Italy,0,1,UEFA Euro,1,1509.8405942618933,1473.1823241648742,2.2,0.0,1.0,1.2,1.6,0.5,1.0,1.0,39,1436,6,1738,33,-302,75.73913043478261,81.1304347826087,26.91304347826087,68,3.0869565217391304,76.75,76.5,75.0,74.625,84.56521739130434,78.3913043478261,26.304347826086957,82,2.5217391304347827,85.625,83.0,82.33333333333333,85.125,-8.826086956521735,-6.5,-8.875,-10.5,-1
2022-05-24,Germany,Cameroon,1,0,Friendly,0,1659.457166663536,1428.2618961660494,1.4,0.6,0.7,0.6,0.8,0.5,0.0,-2.0,14,1711,43,1461,-29,250,84.73913043478261,78.95652173913044,24.695652173913043,75,3.130434782608696,84.625,84.5,85.66666666666667,84.625,76.6086956521739,81.69565217391305,26.130434782608695,72,3.0869565217391304,76.625,75.25,78.33333333333333,76.625,8.130434782608702,9.25,8.0,8.0,1
2022-05-24,Australia,Wales,0,0,Copa America,0,1426.0021196941213,1515.1268426477986,1.0,0.6,0.4,1.0,0.6,0.6,0.0,-1.0,21,1568,29,1528,-8,40,77.95652173913044,81.95652173913044,27.434782608695652,63,3.608695652173913,77.0,77.5,77.66666666666667,79.25,76.91304347826087,82.26086956521739,26.608695652173914,75,3.739130434782609,78.25,77.25,74.66666666666667,76.25,1.0434782608695627,0.25,-1.25,3.0,0
2022-05-24,Japan,Italy,2,3,World Cup Qualification,1,1481.2817801375888,1498.0475507706503,0.8,1.0,0.5,1.4,0.8,0.7,0.5,0.0,16,1626,6,1738,10,-112,82.21739130434783,81.47826086956522,22.782608695652176,79,3.8260869565217392,81.0,83.5,84.33333333333333,82.0,84.56521739130434,78.3913043478261,26.304347826086957,82,2.5217391304347827,85.625,83.0,82.33333333333333,85.125,-2.347826086956516,0.5,-4.625,-3.125,-1
2022-05-24,Denmark,Morocco,1,2,Copa America,0,1450.9531326676045,1529.659746108735,1.0,1.0,0.4,1.0,0.4,0.8,0.5,0.0,22,1596,9,1682,13,-86,81.73913043478261,82.6086956521739,22.52173913043478,83,3.6956521739130435,81.125,81.25,78.66666666666667,83.75,83.6086956521739,80.08695652173913,23.82608695652174,76,2.1739130434782608,82.0,85.0,82.0,85.125,-1.8695652173912976,-3.75,-0.875,-1.375,-1
2022-05-24,New Zealand,Canada,1,0,AFC Asian Cup,1,1343.5240196471643,1444.4081306586618,1.0,1.6,0.4,0.6,0.4,0.5,0.5,0.0,48,1205,34,1506,14,-301,69.95652173913044,79.73913043478261,26.347826086956523,76,2.782608695652174,68.625,71.25,69.33333333333333,70.875,77.0,78.95652173913044,21.608695652173914,83,3.0,77.625,77.75,75.33333333333333,76.625,-7.043478260869563,-6.5,-9.0,-5.75,1
2022-05-24,Austria,Ecuador,0,0,Copa America,0,1555.8260176195822,1575.356619471087,1.0,1.4,0.3,1.4,1.4,0.5,0.5,0.0,28,1557,26,1561,2,-4,80.04347826086956,82.08695652173913,24.08695652173913,51,3.1739130434782608,78.75,82.75,79.0,80.375,80.08695652173913,79.08695652173913,21.565217391304348,79,3.0869565217391304,81.25,78.75,77.66666666666667,80.5,-0.043478260869562746,4.0,-2.5,-0.125,0
